PERIODO;FECHA;ZONA;DIRECCION_EXACTA;CLASE_ACCIDENTE;SEGUNDO_OBJETO;TIPO_AVERIAS;CANTIDAD_HERIDOS;CANTIDAD_FALLECIDOS;LATITUD;LONGITUD;INTERSECCI_N
23;2023 Aug 11 12:00:00 AM;URBANA;CARRERA-14-FRENTE-15;CHOQUE;VEHICULO;0;1;0;39.223.771;-76.291.355;POINT (-76.291355 3.9223771)
23;2023 Aug 17 12:00:00 AM;URBANA;CARRERA-12-CALLE-2-SUR;CHOQUE;VEHICULO;0;1;0;3.892.779;-763.017.798;POINT (-76.3017798 3.892779)
23;2023 Aug 20 12:00:00 AM;URBANA;CARRERA-9-CALLE-14;CHOQUE;VEHICULO;0;1;0;39.045.556;-762.947.038;POINT (-76.2947038 3.9045556)
23;2023 Aug 24 12:00:00 AM;URBANA;CARRERA-9-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.018.604;-762.958.616;POINT (-76.2958616 3.9018604)
23;2023 Sep 10 12:00:00 AM;URBANA;CARRERA-18-CALLE-14;CHOQUE;VEHICULO;0;1;0;3.907.548;-763.026.847;POINT (-76.3026847 3.907548)
23;2023 Sep 11 12:00:00 AM;URBANA;CARRERA-5-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.939.693;-762.894.452;POINT (-76.2894452 3.8939693)
23;2023 Sep 11 12:00:00 AM;URBANA;CARRERA-1-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.954.051;-762.909.992;POINT (-76.2909992 3.8954051)
23;2023 Sep 11 12:00:00 AM;URBANA;CARRERA-8-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.983.424;-762.962.898;POINT (-76.2962898 3.8983424)
23;2023 Sep 13 12:00:00 AM;URBANA;CARRERA-9-SUR-CALLE-4-SUR;CHOQUE;VEHICULO;0;1;0;3.891.626;-762.985.467;POINT (-76.2985467 3.891626)
23;2023 Sep 21 12:00:00 AM;URBANA;CARRERA-1-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.961.376;-762.907.721;POINT (-76.2907721 3.8961376)
23;2023 Sep 23 12:00:00 AM;URBANA;CARERRA-12-CALLE-5;CHOQUE;VEHICULO;0;1;1;38.978.083;-763.003.458;POINT (-76.3003458 3.8978083)
23;2023 Sep 23 12:00:00 AM;URBANA;CARRERA-12-CALLE-10;CHOQUE;VEHICULO;0;1;1;39.021.984;-762.986.622;POINT (-76.2986622 3.9021984)
23;2023 Sep 23 12:00:00 AM;URBANA;CARRERA-1-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.954.051;-762.909.992;POINT (-76.2909992 3.8954051)
23;2023 Sep 29 12:00:00 AM;URBANA;CARRERA-8-CALLE-14;CHOQUE;VEHICULO;0;1;0;39.042.173;-762.938.875;POINT (-76.2938875 3.9042173)
23;2023 Oct 08 12:00:00 AM;URBANA;CALLE-4-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.010.151;-76.290.993;POINT (-76.290993 3.9010151)
23;2023 Oct 17 12:00:00 AM;URBANA;CARRERA-9-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.026.503;-762.955.242;POINT (-76.2955242 3.9026503)
23;2023 Oct 17 12:00:00 AM;URBANA;CARRERA-14-CALLE-9;CHOQUE;VEHICULO;0;1;1;39.019.482;-763.008.736;POINT (-76.3008736 3.9019482)
23;2023 Oct 18 12:00:00 AM;URBANA;CARRERA-4-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.954.701;-762.936.734;POINT (-76.2936734 3.8954701)
23;2023 Oct 23 12:00:00 AM;URBANA;CALLE-21-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.116.583;-762.959.552;POINT (-76.2959552 3.9116583)
23;2023 Oct 23 12:00:00 AM;URBANA;CALLE-10-CARRERA-14;CHOQUE;VEHICULO;0;1;0;39.027.977;-763.005.583;POINT (-76.3005583 3.9027977)
23;2023 Oct 30 12:00:00 AM;URBANA;CARRERA-14-CALLE-13;CHOQUE;VEHICULO;0;1;0;39.053.992;-762.995.825;POINT (-76.2995825 3.9053992)
23;2023 Nov 04 12:00:00 AM;URBANA;CARRERA-15-CALLE-16;CHOQUE;VEHICULO;0;1;0;39.084.789;-762.993.152;POINT (-76.2993152 3.9084789)
23;2023 Nov 09 12:00:00 AM;URBANA;CARRERA-8-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.000.161;-7.629.565;POINT (-76.29565 3.9000161)
23;2023 Nov 10 12:00:00 AM;URBANA;CARRERA-19-CALLE-3;CHOQUE;VEHICULO;0;1;0;38.980.191;-763.072.671;POINT (-76.3072671 3.8980191)
23;2023 Nov 12 12:00:00 AM;RURAL;KM-2-VIA-BUGA-LA-HABANA;CHOQUE;VEHICULO;0;1;0;38.946.048;-763.055.772;POINT (-76.3055772 3.8946048)
23;2023 Nov 14 12:00:00 AM;URBANA;CARRERA-8-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.983.424;-762.962.898;POINT (-76.2962898 3.8983424)
23;2023 Nov 14 12:00:00 AM;URBANA;CARRERA-18-CALLE-19;VOLCAMIENTO;NA;0;1;0;39.117.747;-763.001.552;POINT (-76.3001552 3.9117747)
23;2023 Nov 17 12:00:00 AM;URBANA;CALLE-10-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.002.397;-762.942.313;POINT (-76.2942313 3.9002397)
23;2023 Nov 27 12:00:00 AM;URBANA;CARRERA-4-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.193.594;-762.884.592;POINT (-76.2884592 3.9193594)
23;2023 Nov 28 12:00:00 AM;URBANA;CARRERA--9-CALLE-21;CHOQUE;VEHICULO;0;1;0;39.101.819;-762.923.704;POINT (-76.2923704 3.9101819)
23;2023 Dec 05 12:00:00 AM;URBANA;CARRERA-14-CALLE-10;CHOQUE;VEHICULO;0;1;0;39.027.977;-763.005.583;POINT (-76.3005583 3.9027977)
23;2023 Dec 05 12:00:00 AM;URBANA;CARRERA-11-CALLE-6;CHOQUE;VEHICULO;0;1;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
23;2023 Dec 08 12:00:00 AM;URBANA;CARRERA-15-CALLE-18;ATROPELLO;NA;0;1;0;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
23;2023 Dec 17 12:00:00 AM;URBANA;CALLE-6-CARRERA-16;CHOQUE;VEHICULO;0;1;0;38.999.041;-763.035.328;POINT (-76.3035328 3.8999041)
24;2024 Jan 02 12:00:00 AM;URBANA;CARRERA-15-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.987.145;-763.029.713;POINT (-76.3029713 3.8987145)
24;2024 Jan 06 12:00:00 AM;URBANA;CALLE-16-CARRERA-18B;CHOQUE;VEHICULO;0;1;0;39.187.464;-762.978.476;POINT (-76.2978476 3.9187464)
24;2024 Jan 19 12:00:00 AM;URBANA;CARRERA-19-CALLE-4;ATROPELLO;NA;0;1;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
24;2023 Jan 20 12:00:00 AM;URBANA;CARRERA-8-CALLE-13A;CHOQUE;VEHICULO;0;1;0;39.036.627;-762.941.227;POINT (-76.2941227 3.9036627)
24;2024 Jan 28 12:00:00 AM;URBANA;CARRERA-16-CALLE-3;CHOQUE;VEHICULO;0;1;0;38.971.515;-763.044.776;POINT (-76.3044776 3.8971515)
24;2024 Jan 29 12:00:00 AM;URBANA;CALLE-2-SUR-CARRERA-15A;CHOQUE;VEHICULO;0;1;0;38.920.395;-763.056.317;POINT (-76.3056317 3.8920395)
24;2024 Feb 01 12:00:00 AM;URBANA;CALLE-4-SUR-CARRERA-10;CHOQUE;0-DISPONIBLE;0;1;0;38.916.379;-762.991.715;POINT (-76.2991715 3.8916379)
24;2024 Feb 03 12:00:00 AM;URBANA;CARRERA-16-CALLE-19;CHOQUE;0-DISPONIBLE;0;1;0;39.113.137;-762.994.247;POINT (-76.2994247 3.9113137)
24;2024 Feb 22 12:00:00 AM;URBANA;CARRERA-8-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.156.597;-762.885.572;POINT (-76.2885572 3.9156597)
24;2024 Feb 24 12:00:00 AM;URBANA;CARRERA-14-CALLE-24;CHOQUE;VEHICULO;0;1;0;39.136.298;-762.957.725;POINT (-76.2957725 3.9136298)
24;2024 Feb 26 12:00:00 AM;URBANA;CARRERA-15-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.987.145;-763.029.713;POINT (-76.3029713 3.8987145)
24;2024 Feb 29 12:00:00 AM;URBANA;CARRERA-8-CALLE-14;VOLCAMIENTO;NA;0;0;1;39.042.173;-762.938.875;POINT (-76.2938875 3.9042173)
24;2024 Mar 02 12:00:00 AM;URBANA;CARRERA-9-CALLE-17;ATROPELLO;NA;0;0;0;39.075.268;-762.934.665;POINT (-76.2934665 3.9075268)
24;2024 Mar 03 12:00:00 AM;URBANA;CARRERA-17-CALLE-13;CHOQUE;VEHICULO;0;1;0;39.064.514;-763.020.971;POINT (-76.3020971 3.9064514)
24;2024 Mar 03 12:00:00 AM;URBANA;CALLE-19-CRA-15-Y-16;CHOQUE;VEHICULO;0;1;0;39.108.105;-762.983.393;POINT (-76.2983393 3.9108105)
24;2024 Mar 16 12:00:00 AM;URBANA;CARRERA-5-CALLE-2-SUR;CHOQUE;VEHICULO;0;1;0;38.908.005;-762.925.341;POINT (-76.2925341 3.8908005)
24;2024 Mar 23 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
24;2024 Mar 23 12:00:00 AM;URBANA;CARRERA-9-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.026.503;-762.955.242;POINT (-76.2955242 3.9026503)
24;2024 Apr 05 12:00:00 AM;URBANA;CALLE-4-SUR-CRA-23;VOLCAMIENTO;NA;0;1;0;38.916.954;-762.922.233;POINT (-76.2922233 3.8916954)
24;2024 Apr 07 12:00:00 AM;URBANA;CARRERA-18-CALLE-15;CHOQUE;0-DISPONIBLE;0;1;0;39.085.545;-763.023.628;POINT (-76.3023628 3.9085545)
24;2024 Apr 15 12:00:00 AM;URBANA;CALLE-13-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.002.823;-762.872.189;POINT (-76.2872189 3.9002823)
24;2024 Apr 18 12:00:00 AM;URBANA;CARRERA-19-CALLE-7;CHOQUE;VEHICULO;0;1;0;39.017.743;-763.058.706;POINT (-76.3058706 3.9017743)
24;2024 Apr 23 12:00:00 AM;URBANA;CARRERA-3A-CALLE-7;CHOQUE;VEHICULO;0;1;0;39.018.036;-762.887.155;POINT (-76.2887155 3.9018036)
24;2024 Apr 27 12:00:00 AM;URBANA;CARRERA-15-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.184.591;-762.953.586;POINT (-76.2953586 3.9184591)
24;2024 May 02 12:00:00 AM;URBANA;CALLE-4-CARRERA-23;ATROPELLO;NA;0;1;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
24;2024 May 02 12:00:00 AM;URBANA;CALLE-1-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.942.795;-762.985.091;POINT (-76.2985091 3.8942795)
24;2024 May 06 12:00:00 AM;URBANA;CARRERA-19-CALLE-7;VOLCAMIENTO;NA;0;1;0;39.017.743;-763.058.706;POINT (-76.3058706 3.9017743)
24;2024 May 08 12:00:00 AM;URBANA;CARRERA-15-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.074.587;-762.997.375;POINT (-76.2997375 3.9074587)
24;2024 May 11 12:00:00 AM;URBANA;CARRERA-12-CALLE-6-SUR;ATROPELLO;NA;0;1;0;38.899.325;-763.007.009;POINT (-76.3007009 3.8899325)
24;2024 May 18 12:00:00 AM;URBANA;CARRERA-16-CALLE-6-SUR;CHOQUE;VEHICULO;0;1;0;38.895.664;-763.070.168;POINT (-76.3070168 3.8895664)
24;2024 May 24 12:00:00 AM;URBANA;CARRERA-10-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.989.651;-762.980.082;POINT (-76.2980082 3.8989651)
24;2024 May 30 12:00:00 AM;URBANA;CALLE-9-CARRERA-5;CHOQUE;VEHICULO;0;1;0;39.033.282;-762.877.353;POINT (-76.2877353 3.9033282)
24;2024 May 31 12:00:00 AM;URBANA;CARERRA-1-CALLE-10;CHOQUE;VEHICULO;0;1;0;38.984.833;-76.290.097;POINT (-76.290097 3.8984833)
24;2024 Jun 02 12:00:00 AM;URBANA;CARRERA-19-CALLE-7A;CHOQUE;0-DISPONIBLE;0;1;0;39.150.531;-763.000.419;POINT (-76.3000419 3.9150531)
24;2024 Jun 02 12:00:00 AM;URBANA;CARRERA-14-CALLE-8;CHOQUE;VEHICULO;0;1;0;39.010.521;-763.011.677;POINT (-76.3011677 3.9010521)
24;2024 Jun 04 12:00:00 AM;URBANA;CALLE-16-CARRERA-11;CHOQUE;VEHICULO;0;1;0;39.068.403;-762.959.704;POINT (-76.2959704 3.9068403)
24;2024 Jun 05 12:00:00 AM;URBANA;CALLE-6-CARRERA-11;CHOQUE;VEHICULO;0;1;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
24;2024 Jun 06 12:00:00 AM;URBANA;CALLE-19-CARRERA-12;CHOQUE;0-DISPONIBLE;0;1;0;3.909.727;-762.957.448;POINT (-76.2957448 3.909727)
24;2024 Jun 07 12:00:00 AM;URBANA;CALLE-1-SUR-CARRERA-19;CHOQUE;VEHICULO;0;1;0;3.894.518;-763.083.423;POINT (-76.3083423 3.894518)
24;2024 Jun 16 12:00:00 AM;RURAL;CARRERA-12-SUR-QUEBRADA-SECA;CHOQUE;VEHICULO;0;1;0;39.192.872;-76.291.355;POINT (-76.291355 3.9192872)
24;2024 Jun 17 12:00:00 AM;RURAL;VIA-BUGA-LA-MAGDALENA;CHOQUE;VEHICULO;0;1;0;38.834.698;-762.942.195;POINT (-76.2942195 3.8834698)
24;2024 Jun 19 12:00:00 AM;URBANA;CARRERA-9-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.946.922;-762.984.417;POINT (-76.2984417 3.8946922)
24;2024 Jun 21 12:00:00 AM;URBANA;CARRERA-14-CALLE-10;CHOQUE;VEHICULO;0;1;0;39.027.977;-763.005.583;POINT (-76.3005583 3.9027977)
24;2024 Jun 24 12:00:00 AM;URBANA;CALLE-13-CARRERA-9-BIS;ATROPELLO;NA;0;1;0;39.078.819;-762.937.077;POINT (-76.2937077 3.9078819)
24;2024 Jun 29 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
24;2024 Jun 30 12:00:00 AM;URBANA;CARRERA-16-CALLE-4-BIS;CHOQUE;VEHICULO;0;1;0;38.980.496;-763.041.773;POINT (-76.3041773 3.8980496)
24;2024 Jul 08 12:00:00 AM;URBANA;CARERRA-9-CALLE-14;CHOQUE;VEHICULO;0;1;0;39.045.556;-762.947.038;POINT (-76.2947038 3.9045556)
24;2024 Jul 08 12:00:00 AM;URBANA;CALLE-11-CARRERA-2;CHOQUE;0-DISPONIBLE;0;1;0;38.994.725;-762.900.438;POINT (-76.2900438 3.8994725)
24;2024 Jul 09 12:00:00 AM;URBANA;CALLE-19-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.074.706;-762.910.076;POINT (-76.2910076 3.9074706)
24;2024 Jul 12 12:00:00 AM;URBANA;CARRERA-12-SUR-CALLE-8;CHOQUE;VEHICULO;0;1;0;39.004.828;-762.994.639;POINT (-76.2994639 3.9004828)
24;2024 Jul 13 12:00:00 AM;URBANA;CALLE-1-CARRERA-11;CHOQUE;VEHICULO;0;1;0;38.945.751;-763.001.957;POINT (-76.3001957 3.8945751)
24;2024 Jul 14 12:00:00 AM;URBANA;CARRERA-1-CALLE-9;CHOQUE;VEHICULO;0;1;0;38.980.502;-762.902.521;POINT (-76.2902521 3.8980502)
24;2024 Jul 17 12:00:00 AM;URBANA;CARRERA-13C-CALLE-6-SUR;CHOQUE;VEHICULO;0;1;0;3.888.972;-76.302.697;POINT (-76.302697 3.888972)
24;2024 Jul 18 12:00:00 AM;URBANA;CALLE-8-CARRERA-7;CHOQUE;VEHICULO;0;1;0;38.987.321;-762.950.352;POINT (-76.2950352 3.8987321)
24;2024 Jul 20 12:00:00 AM;URBANA;CALLE-3-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.957.097;-762.982.019;POINT (-76.2982019 3.8957097)
24;2024 Jul 21 12:00:00 AM;URBANA;CARRERA-14-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.070.611;-762.987.326;POINT (-76.2987326 3.9070611)
24;2024 Jul 27 12:00:00 AM;URBANA;CARRERA-16-CALLE-20;CHOQUE;VEHICULO;0;1;0;39.121.224;-762.991.201;POINT (-76.2991201 3.9121224)
24;2024 Jul 27 12:00:00 AM;URBANA;CALLE-5-CARRERA-13;CHOQUE;VEHICULO;0;1;0;3.898.103;-763.011.786;POINT (-76.3011786 3.898103)
24;2024 Jul 24 12:00:00 AM;URBANA;CARRERA-18-CALLE-14;CHOQUE;VEHICULO;0;1;0;3.907.548;-763.026.847;POINT (-76.3026847 3.907548)
24;2024 Jul 31 12:00:00 AM;URBANA;CARRERA-18-CALLE-18;ATROPELLO;NA;0;0;1;39.106.342;-763.011.569;POINT (-76.3011569 3.9106342)
24;2024 Aug 03 12:00:00 AM;URBANA;CALLE-16-CARRERA-13;CHOQUE;VEHICULO;0;0;1;39.075.183;-762.975.853;POINT (-76.2975853 3.9075183)
24;2024 Aug 05 12:00:00 AM;URBANA;CALLE-15-CARRERA-11;CHOQUE;VEHICULO;0;1;0;39.061.648;-762.962.973;POINT (-76.2962973 3.9061648)
24;2024 Aug 11 12:00:00 AM;URBANA;CALLE-21-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.116.583;-762.959.552;POINT (-76.2959552 3.9116583)
24;2024 Aug 17 12:00:00 AM;URBANA;CARRERA-8-CALLE-16;CHOQUE;VEHICULO;0;1;0;39.057.366;-762.933.822;POINT (-76.2933822 3.9057366)
24;2024 Aug 17 12:00:00 AM;URBANA;CALLE-4-CARRERA-20;ATROPELLO;NA;0;1;0;38.990.509;-763.075.442;POINT (-76.3075442 3.8990509)
24;2024 Aug 17 12:00:00 AM;URBANA;CALLE-9-CARRERA-10;VOLCAMIENTO;NA;0;0;1;39.006.836;-762.973.804;POINT (-76.2973804 3.9006836)
24;2024 Aug 27 12:00:00 AM;URBANA;CALLE-2-SUR-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.927.426;-762.987.469;POINT (-76.2987469 3.8927426)
24;2024 Aug 28 12:00:00 AM;URBANA;CARRERA-12-CALLE-10A-SUR;CHOQUE;VEHICULO;0;1;0;39.050.353;-762.882.782;POINT (-76.2882782 3.9050353)
24;2024 Aug 28 12:00:00 AM;URBANA;CALLE-22-CARRERA-11;CHOQUE;VEHICULO;0;1;0;39.115.368;-76.294.162;POINT (-76.294162 3.9115368)
24;2024 Aug 30 12:00:00 AM;URBANA;CARRERA-15-CALLE-3;CHOQUE;VEHICULO;0;1;0;3.896.879;-763.035.723;POINT (-76.3035723 3.896879)
24;2024 Sep 02 12:00:00 AM;URBANA;CARRERA-18-CALLE-6;CHOQUE;VEHICULO;0;1;0;39.005.112;-763.053.174;POINT (-76.3053174 3.9005112)
24;2024 Sep 03 12:00:00 AM;URBANA;CALLE-9-SUR-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.899.901;-762.976.792;POINT (-76.2976792 3.8899901)
24;2024 Sep 05 12:00:00 AM;URBANA;CARRERA-9-CALLE-19;CHOQUE;VEHICULO;0;1;0;39.085.076;-762.930.793;POINT (-76.2930793 3.9085076)
24;2024 Sep 05 12:00:00 AM;URBANA;CALLE-21-CARRERA-14;CHOQUE;VEHICULO;0;1;0;39.119.521;-762.964.982;POINT (-76.2964982 3.9119521)
24;2024 Sep 06 12:00:00 AM;URBANA;CARERRA-11-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.061.648;-762.962.973;POINT (-76.2962973 3.9061648)
24;2024 Sep 08 12:00:00 AM;URBANA;CARERRA-14-CALLE-17;CHOQUE;VEHICULO;0;1;0;39.087.222;-76.297.844;POINT (-76.297844 3.9087222)
24;2024 Sep 14 12:00:00 AM;URBANA;CARRERA-14-CALLE-24;ATROPELLO;NA;0;1;0;39.136.298;-762.957.725;POINT (-76.2957725 3.9136298)
24;2024 Sep 24 12:00:00 AM;URBANA;CALLE-16-CARRERA-10;CHOQUE;VEHICULO;0;1;0;39.065.629;-76.295.364;POINT (-76.295364 3.9065629)
24;2024 Sep 27 12:00:00 AM;URBANA;CARRERA-18-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.049.962;-763.036.329;POINT (-76.3036329 3.9049962)
24;2024 Sep 28 12:00:00 AM;URBANA;CARRERA-12-CALLE-6-SUR;CHOQUE;VEHICULO;0;1;0;38.899.325;-763.007.009;POINT (-76.3007009 3.8899325)
24;2024 Sep 30 12:00:00 AM;URBANA;CALLE-6-CARRERA-16;CHOQUE;VEHICULO;0;1;0;38.999.041;-763.035.328;POINT (-76.3035328 3.8999041)
24;2024 Oct 01 12:00:00 AM;URBANA;CARRERA-12-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.028.386;-762.983.082;POINT (-76.2983082 3.9028386)
24;2024 Oct 10 12:00:00 AM;URBANA;CALLE-8-CARRERA-4C;ATROPELLO;NA;0;1;0;38.962.544;-76.288.781;POINT (-76.288781 3.8962544)
24;2024 Oct 11 12:00:00 AM;URBANA;CARRERA-8-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.051.366;-762.935.797;POINT (-76.2935797 3.9051366)
24;2024 Oct 18 12:00:00 AM;URBANA;CARRERA-9-CALLE-5;CHOQUE;VEHICULO;0;1;0;3.896.921;-762.978.143;POINT (-76.2978143 3.896921)
24;2024 Oct 22 12:00:00 AM;URBANA;CALLE-13-CARRERA-10;CHOQUE;VEHICULO;0;1;0;39.038.503;-762.963.225;POINT (-76.2963225 3.9038503)
24;2024 Oct 23 12:00:00 AM;URBANA;CALLE-10-SUR-CARRERA-12B;CHOQUE;VEHICULO;0;1;0;38.878.064;-762.917.701;POINT (-76.2917701 3.8878064)
24;2024 Oct 29 12:00:00 AM;URBANA;CARRERA-18-CALLE-19;CHOQUE;VEHICULO;0;1;0;39.117.747;-763.001.552;POINT (-76.3001552 3.9117747)
24;2024 Oct 30 12:00:00 AM;URBANA;CALLE-7-CARRERA-14;ATROPELLO;NA;0;1;0;39.001.332;-763.014.661;POINT (-76.3014661 3.9001332)
24;2024 Oct 31 12:00:00 AM;URBANA;CALLE-13-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.025.697;-762.930.934;POINT (-76.2930934 3.9025697)
24;2024 Nov 05 12:00:00 AM;URBANA;CALLE-6-CARRERA-11;CHOQUE;VEHICULO;0;1;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
24;2024 Nov 08 12:00:00 AM;URBANA;CALLE-1-CARRERA-14;CHOQUE;VEHICULO;0;1;0;38.949.465;-763.031.309;POINT (-76.3031309 3.8949465)
24;2024 Nov 10 12:00:00 AM;URBANA;CARRERA-8-CALLE-23;CHOQUE;VEHICULO;0;1;0;3.911.074;-762.909.445;POINT (-76.2909445 3.911074)
24;2024 Nov 16 12:00:00 AM;URBANA;CARRERA-14-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.095.114;-762.974.284;POINT (-76.2974284 3.9095114)
24;2024 Nov 17 12:00:00 AM;URBANA;CALLE-3-SUR-CARRERA-13;CHOQUE;VEHICULO;0;1;0;38.907.007;-763.023.774;POINT (-76.3023774 3.8907007)
24;2024 Nov 18 12:00:00 AM;URBANA;CARRERA-12-CALLE-17-SUR;CHOQUE;VEHICULO;0;1;0;38.859.653;-762.988.964;POINT (-76.2988964 3.8859653)
24;2024 Nov 19 12:00:00 AM;URBANA;CALLE-22A-CARRERA-13;CHOQUE;VEHICULO;0;1;0;3.912.591;-762.955.995;POINT (-76.2955995 3.912591)
24;2024 Nov 21 12:00:00 AM;URBANA;CARRERA-16-CALLE-30;ATROPELLO;NA;0;0;1;39.185.959;-762.967.846;POINT (-76.2967846 3.9185959)
24;2024 Nov 25 12:00:00 AM;URBANA;CALLE-6-CARRERA-16;CHOQUE;VEHICULO;0;1;0;38.999.041;-763.035.328;POINT (-76.3035328 3.8999041)
24;2024 Nov 30 12:00:00 AM;URBANA;CARRERA-8-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.156.597;-762.885.572;POINT (-76.2885572 3.9156597)
24;2024 Nov 30 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
24;2024 Dec 01 12:00:00 AM;URBANA;CARRERA-8-CALLE-37;CHOQUE;0-DISPONIBLE;0;1;0;39.233.261;-762.871.418;POINT (-76.2871418 3.9233261)
24;2024 Dec 03 12:00:00 AM;URBANA;CARRERA-16-CALLE-30;CHOQUE;VEHICULO;0;1;0;39.185.959;-762.967.846;POINT (-76.2967846 3.9185959)
24;2024 Dec 04 12:00:00 AM;URBANA;CARRERA-14-CALLE-24;CHOQUE;VEHICULO;0;1;0;39.136.298;-762.957.725;POINT (-76.2957725 3.9136298)
24;2024 Dec 05 12:00:00 AM;URBANA;CALLE-4-CRRERA-23;ATROPELLO;VEHICULO;0;1;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
24;2024 Dec 06 12:00:00 AM;URBANA;CALLE-7-CARRERA-13;ATROPELLO;NA;0;1;0;38.998.472;-763.005.732;POINT (-76.3005732 3.8998472)
24;2024 Dec 09 12:00:00 AM;URBANA;CALLE-9-SUR-CRA-13;CHOQUE;VEHICULO;0;1;0;38.867.891;-763.030.213;POINT (-76.3030213 3.8867891)
24;2024 Dec 20 12:00:00 AM;URBANA;CALLE-25-CARRERA-10;ATROPELLO;NA;0;1;0;39.128.281;-762.928.071;POINT (-76.2928071 3.9128281)
24;2024 Dec 21 12:00:00 AM;URBANA;CALLE-16-CARRERA-18b;ATROPELLO;NA;0;1;0;39.187.464;-762.978.476;POINT (-76.2978476 3.9187464)
24;2024 Dec 21 12:00:00 AM;URBANA;CARRERA-9-CALLE-8;CHOQUE;VEHICULO;0;1;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
24;2024 Dec 25 12:00:00 AM;URBANA;CALLE-26-CARRERA-13;ATROPELLO;NA;0;1;0;39.140.744;-762.949.871;POINT (-76.2949871 3.9140744)
24;2024 Dec 25 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
24;2024 Dec 26 12:00:00 AM;URBANA;CARRERA-8-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.000.161;-7.629.565;POINT (-76.29565 3.9000161)
24;2024 Dec 28 12:00:00 AM;URBANA;CARRERA-12-CALLE-12;CHOQUE;VEHICULO;0;1;0;3.903.593;-76.297.931;POINT (-76.297931 3.903593)
